aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
109.48261248560635,242.11794180658822,154.85111793348062,103.98243063667357,67.49769214531973,107.35308093804844,211.01824404442291,91.82947968111165,259.55298149421424,423.5867116214892,123.03735031034147,1362.2797792419733,5007.326858659419,581.2553833961049
108.41185161747559,241.8213493064184,159.8019589882088,98.60605785701927,63.99100294553261,109.513516566622,210.77622552096898,115.03239521724635,258.7091029284541,413.752859094873,118.18878430435136,1356.1392506380573,5071.884156973447,565.5671014335477
108.7543607667557,231.15012952150337,157.97884786307162,106.99816906257081,64.92211760056895,108.43001959398437,206.88326425632357,91.4193500308447,259.5179064317837,414.6883583964063,119.0387928092549,1333.7176699742502,4969.471131323906,577.7093209327586
108.31786903915132,231.5902757004823,162.05635311638548,102.8611593438788,63.36806790214419,110.33438810222877,206.25965753737106,91.69293927712289,261.42635754505164,408.1638808901466,116.87589312785632,1322.907155265165,4844.736720083014,564.2219615601452
107.65384921024483,221.89047906919828,160.38927870620364,107.9082788446507,59.952221452293706,109.43306750155504,202.55617392577372,93.4136651913469,262.61173951825634,412.7663977616596,117.88330458779895,1307.677459606553,4990.716198235811,577.0091384010962
103.14080361166486,222.12730515749178,165.69866503649308,104.30914605369932,59.65750008151863,109.51198510858922,203.07123979086015,94.460745690175,264.2345709121988,398.3912312822961,115.5736388847904,1292.6080957416075,5135.350742218272,553.7403065974693
101.70895762990958,212.48517092170255,169.49240844105475,109.05130793018824,59.03825833607232,108.51938642108374,199.22598551292396,98.36999129325312,265.3907718153446,397.5015714609461,116.88059404237032,1278.5994312613852,5103.232246134926,570.1067008928733
100.63527334481734,212.58733829905933,167.5940462449986,105.90695075609315,59.57509780878136,104.70797507630576,200.72969539295772,98.32844038098594,267.07181579242405,390.60577049997374,115.72904194986607,1255.3349141573226,5102.635998678427,547.7617856791861
100.49872527168833,203.123084685739,168.08571849482604,111.76114335993991,59.473495622443295,103.98803544996736,196.96088590227276,94.77142704461737,267.13073256418517,395.15831087935766,116.39636459655085,1240.9328033044337,5295.0869025276215,566.7793413439115
100.41418766975227,203.08551134411388,170.56165083054233,108.00045312319837,60.71425254189133,101.94847927075487,199.1052615507429,96.04484382411817,269.08348838083924,378.223294289594,113.98542101614015,1232.3951631818557,5418.897764570253,563.401048610514
102.79336107191148,194.15898821905944,167.82017942348534,109.0157332436406,62.45223830758521,101.05425571822633,195.12732891212428,97.46913335915137,271.016657829491,376.72326208678237,115.95939276197095,1231.4218060119315,5369.7090245340605,564.7472835825909
101.04406552123427,194.03750288983562,167.85782617727457,107.88023230662189,64.58732689746833,100.49403026105188,197.87023015169527,97.00594617726294,273.09076668663806,374.80423959840334,112.36415822207421,1219.7211853192825,5326.791029889219,559.9136452828199
103.74517104343622,184.4788086634048,163.41506180110926,108.96088492478336,64.47995046940177,99.96327381670235,194.31235174454764,111.2275129318686,275.1291333785938,374.37327524033685,113.82987020417372,1214.858562391146,5433.723908762636,555.4898388562278
103.27459625868747,183.6001364167176,166.6270908784955,106.09872864405213,66.04404757345043,100.61701028127683,197.7098825479316,122.51329818652107,277.05722481712974,365.0627196332708,109.09594099296496,1205.4894849719108,5205.596779752877,537.5697066252808
105.13843755638506,173.74053067513285,156.12621287896835,108.44543752365058,67.7608032928403,99.98072102683902,194.5366815868931,100.97171939700297,279.2095222646592,362.4697503173603,109.29433405919097,1193.3944421133049,5370.659401215756,544.0231936107731
103.51783557973586,173.14570146273155,157.37705344262366,106.65979494240626,70.06140404510181,102.8672561516329,199.12311656564637,101.48922294728523,281.28698131746245,361.7920177003364,105.70768836250879,1181.473603775329,5341.676013035361,524.2462945538082
104.92106997483253,162.95455577572918,150.23508163455728,108.27464177797658,70.37799201462431,102.74016563089788,196.95125297686727,98.64960333975336,283.58092480745205,361.63103822276344,106.44537854207451,1163.4783137199213,5468.167147277933,545.2687580176336
102.24062075217662,162.45601849518238,156.25018046393723,104.87253144728683,70.83811222387607,103.54442193105848,201.56828409899583,99.6934628443174,286.2121584585398,350.5644137268689,102.63953455672822,1161.7952040783682,5598.128515262455,544.7931454993064
100.9204544865256,152.40400684969984,144.8772393230457,105.38644201833972,73.74287739927117,102.96392351290748,199.52288724941275,99.19903731564919,289.36586661979914,348.337092658911,103.61247642176961,1149.8830904695017,5612.923577951529,547.1547357197362
100.05609030619097,152.93904650011268,149.44111348708523,103.21829466284032,73.75360323250803,103.37595150671545,204.4363447524717,98.99719647464282,292.44013437230205,348.9270552572182,100.65039681613021,1145.7821125849077,5523.982857411135,532.2112802032202
100.80430722588144,143.36384403084674,138.65976576401636,105.72701388585013,75.0581967669436,103.10662223284781,202.9868810121976,99.59342617204935,295.78799309944696,349.3385464097069,97.44442801137991,1126.4879532314574,5807.990308611549,537.112501649233
94.21806819739459,142.9744981299672,146.0628005804405,104.21717878465684,74.16371076780166,108.11546146535937,208.29968743826356,101.04529283618697,299.58833585379693,342.3460360582741,93.78199221909041,1131.8243027535132,5934.44443472215,521.9227380228496
95.83918823902245,132.41614519453276,141.86485854215857,105.40306937116556,76.70046943617939,107.80904389334768,207.18469556080004,99.44372225002505,303.3053661864991,341.2516725913591,91.6403055099977,1119.053783709488,5981.320777047442,536.3660956294426
92.16295568656842,132.90595521305372,148.28634420822345,104.66953410714025,77.66101442641633,108.68824865741291,213.8879685292112,98.54555892391122,306.6191192325185,344.0447663860588,90.9006850547143,1123.4059612525386,5950.005389121166,521.764713267215
95.19596673852517,122.92637367372724,143.48208201584305,104.78915696998176,80.43856269750643,107.75845271366799,213.71324519068324,94.23042105694111,309.5814860539837,342.05344640580506,87.32431384822364,1113.4088363144301,6283.623191130378,533.9809524646482
90.38709343183054,122.39025317978029,148.90273845595556,102.28943290263298,79.53357916510747,108.63097864058328,220.5471636811862,95.49969153448593,313.49387497106267,338.49437556409276,86.9842029798186,1115.6372918850748,6339.9458942559,534.9754850862638
93.49838671832009,111.59028922422955,144.81394037075307,103.51626943374438,80.85421629938135,108.11186512866281,220.36040742365535,93.01811953627848,317.25005151450335,337.41414751062547,84.94866631168735,1114.0427832838727,6371.230300829699,540.0113601163522
89.65675026042808,111.94414140929084,149.09854398450022,102.89400446533476,80.97289290735446,106.27951526666043,227.15713855824833,92.53111448991491,321.9628433568061,341.38860749803825,87.0577256792413,1107.6984822262482,6314.882333255703,538.3646344824573
93.71278201184714,100.46712853685433,145.84768553450667,103.06856710229584,81.1170174543171,104.44789878522012,227.03420986557964,123.30649371018974,325.77791699134497,332.6166675442483,85.16098006817381,1094.117974408743,6213.413277411185,546.169374558388
90.99319723852625,99.95306041670983,149.03494673343565,100.98159135415955,79.2201537173688,102.87034576149452,234.38501917375748,113.43553967156758,330.3429108095911,326.94794735986306,86.13270545022982,1089.0805998012527,6399.780368675249,537.2696296742312
99.0445162071144,87.64780898313815,144.16281019391423,103.85540977203071,76.7049657465552,101.23671620426214,234.2644848893514,99.79600306959674,333.4749400021557,322.16156354718316,84.63557455736586,1086.8646992547342,6730.510905681882,560.8956612466438
96.59920127126978,88.65844632573095,142.30737648709453,102.2254187260732,76.99910622552267,97.99358842385138,242.93475232422537,98.83181204693548,337.41361890668776,331.3324763133526,81.59162566341718,1067.2352261892463,6697.881225773944,549.3113696326311
94.36820868755416,77.85283150670551,138.3013257826263,97.54594769850797,74.0958881814613,97.17267382951403,243.5144172358789,99.05813401982857,340.02496023556495,327.27509885286184,81.23768285757224,1051.943709835786,7055.669339379688,560.6539317487529
93.58531608704546,78.75887777559953,141.28207738347868,95.96559770069055,73.63748792431922,97.17342776128596,252.5808602760216,99.05972554507152,344.6389693548469,331.6260340317817,81.82187795145424,1052.6948577912635,7198.534263615957,551.1854709852103
,,,,,,,,,,,,,
